policy,fold,pair,lotId,exitReason,entryPrice,exitPrice,volume,riskUsd,grossPnlUsd,entryFeeUsd,exitFeeUsd,netPnlUsd,rMultiple,mfeR,maeR,holdTimeMinutes,openedAtMs,closedAtMs
U50,1,ETH/USD,replay-ETH/USD-3,STRUCTURE_INVALIDATION,1872.51,1868.95,1.633529356856158,25,-5.815364510407833,2.752920050406052,2.7476862223466845,-11.31597078316057,-0.2326145804163133,0.13656305423316945,0.27769999066554685,130,1784469900000,1784477700000
U50,1,ETH/USD,replay-ETH/USD-5,TIME_EFFICIENCY,1913.22,1928.35,0.8084634574517222,25,12.232052111244462,1.3920916104592056,1.4031004573593255,9.43686004342593,0.4892820844497785,0.5765961378545659,0,195,1784602500000,1784614200000
U50,1,ETH/USD,replay-ETH/USD-6,TIME_EFFICIENCY,1952.42,1942.51,1.2576356449874249,25,-12.463169241825483,2.2098896873877134,2.19867283507007,-16.87173176428327,-0.49852676967301934,0.05282069708946955,0.6474308300395323,185,1785109500000,1785120600000
R0,1,SOL/USD,replay-SOL/USD-1,STRUCTURE_INVALIDATION,78.54,78.1,59.72696245733789,50,-26.279863481229384,4.221860068259386,4.19820819112628,-34.69993174061505,-0.5255972696245876,0,0.5853242320819222,95,1784639400000,1784645100000
R1,1,SOL/USD,replay-SOL/USD-1,STRUCTURE_INVALIDATION,78.54,78.1,29.863481228668945,25,-13.139931740614692,2.110930034129693,2.09910409556314,-17.349965870307525,-0.5255972696245876,0,0.5853242320819222,95,1784639400000,1784645100000
U75,1,SOL/USD,replay-SOL/USD-1,STRUCTURE_INVALIDATION,78.54,78.1,44.79522184300342,37.5,-19.709897610922038,3.16639505119454,3.14865614334471,-26.024948805461285,-0.5255972696245876,0,0.5853242320819222,95,1784639400000,1784645100000
U75,1,SOL/USD,replay-SOL/USD-2,TIME_EFFICIENCY,75.76,76.05,55.263157894736516,37.5,16.02631578947315,3.768063157894715,3.7824868421052407,8.475765789473192,0.4273684210526173,1.2526315789473528,0,240,1786199400000,1786213800000
U50,1,SOL/USD,replay-SOL/USD-1,STRUCTURE_INVALIDATION,78.54,78.1,29.863481228668945,25,-13.139931740614692,2.110930034129693,2.09910409556314,-17.349965870307525,-0.5255972696245876,0,0.5853242320819222,95,1784639400000,1784645100000
U50,1,SOL/USD,replay-SOL/USD-2,TIME_EFFICIENCY,75.76,76.05,36.84210526315768,25,10.684210526315432,2.512042105263143,2.521657894736827,5.650510526315462,0.4273684210526173,1.2526315789473526,0,240,1786199400000,1786213800000
R0,2,BTC/USD,replay-BTC/USD-1,TIME_EFFICIENCY,68766.7,69335.7,0.04094525035095925,50,23.297847449695812,2.5341027725783785,2.5550708352831046,18.20867384183433,0.46595694899391626,0.8635353299017307,0.10752222742162137,185,1787171100000,1787182200000
R0,2,BTC/USD,replay-BTC/USD-2,PROFIT,72685.4,76868.5,0.036351173104286365,50,152.0605922125405,2.377979601798866,2.514834134790153,147.16777847595148,3.0412118442508103,3.0412118442508103,0.14540469241714546,660,1787260500000,1787300100000
R0,2,BTC/USD,replay-BTC/USD-3,TRAILING,75305.7,77563.7,0.03561434749427632,50,80.41719664207592,2.4137670312897517,2.4861425082676196,75.51728710251855,1.6083439328415186,2.8176647163571675,0.09544645128466053,245,1787289300000,1787304000000
R0,2,BTC/USD,replay-BTC/USD-4,TIME_EFFICIENCY,77688.1,78057.1,0.02198768689533861,50,8.113456464379947,1.53736345646438,1.544665567282322,5.031427440633245,0.16226912928759896,0.45642040457343636,0.007695690413368515,185,1787346900000,1787358000000
R0,2,BTC/USD,replay-BTC/USD-5,EMERGENCY,78700.5,76955,0.0341856967044989,50,-59.67113359770283,2.421388281143174,2.367684260905241,-64.46020613975124,-1.1934226719540566,0,1.1900041022836065,45,1787373300000,1787376000000
R0,2,BTC/USD,replay-BTC/USD-6,TIME_EFFICIENCY,81170,81607.8,0.04195033080832289,50,18.365854827883883,3.064597516540412,3.081126785885507,12.220130525457964,0.36731709655767764,0.765090133282188,0,185,1788461700000,1788472800000
R0,2,BTC/USD,replay-BTC/USD-7,STRUCTURE_INVALIDATION,81090.8,80948.7,0.055488616906588316,50,-7.884932462426523,4.0496547022638945,4.042558263047711,-15.977145427738128,-0.15769864924853044,0.1316189993024178,0.2771101528314988,115,1788510900000,1788517800000
R1,2,BTC/USD,replay-BTC/USD-1,TIME_EFFICIENCY,68766.7,69335.7,0.04094525035095925,50,23.297847449695812,2.5341027725783785,2.5550708352831046,18.20867384183433,0.46595694899391626,0.8635353299017307,0.10752222742162137,185,1787171100000,1787182200000
R1,2,BTC/USD,replay-BTC/USD-2,PROFIT,72685.4,76868.5,0.027263379828214775,37.5,114.04544415940539,1.7834847013491497,1.8861256010926146,110.37583385696362,3.0412118442508103,3.0412118442508103,0.14540469241714546,660,1787260500000,1787300100000
R1,2,BTC/USD,replay-BTC/USD-3,TRAILING,75305.7,77563.7,0.03561434749427632,50,80.41719664207592,2.4137670312897517,2.4861425082676196,75.51728710251855,1.6083439328415186,2.8176647163571675,0.09544645128466053,245,1787289300000,1787304000000
R1,2,BTC/USD,replay-BTC/USD-4,TIME_EFFICIENCY,77688.1,78057.1,0.016490765171503958,37.5,6.08509234828496,1.1530225923482849,1.1584991754617415,3.7735705804749338,0.16226912928759896,0.45642040457343636,0.007695690413368513,185,1787346900000,1787358000000
R1,2,BTC/USD,replay-BTC/USD-5,EMERGENCY,78700.5,76955,0.025639272528374175,37.5,-44.753350198277126,1.8160412108573805,1.775763195678931,-48.34515460481344,-1.1934226719540566,0,1.1900041022836068,45,1787373300000,1787376000000
R1,2,BTC/USD,replay-BTC/USD-6,TIME_EFFICIENCY,81170,81607.8,0.04195033080832289,50,18.365854827883883,3.064597516540412,3.081126785885507,12.220130525457964,0.36731709655767764,0.765090133282188,0,185,1788461700000,1788472800000
R1,2,BTC/USD,replay-BTC/USD-7,STRUCTURE_INVALIDATION,81090.8,80948.7,0.041616462679941235,37.5,-5.913699346819892,3.037241026697921,3.031918697285783,-11.982859070803595,-0.15769864924853044,0.13161899930241777,0.2771101528314988,115,1788510900000,1788517800000
R1,2,BTC/USD,replay-BTC/USD-8,EMERGENCY,81349.3,79814.3,0.04685993787711066,37.5,-71.93000464136486,3.430820829911794,3.366083825734566,-78.72690929701122,-1.918133457103063,0,1.9182584169374093,5,1788525000000,1788525300000
U75,2,BTC/USD,replay-BTC/USD-1,TIME_EFFICIENCY,68766.7,69335.7,0.030708937763219438,37.5,17.47338558727186,1.9005770794337837,1.9163031264623285,13.656505381375748,0.46595694899391626,0.8635353299017305,0.10752222742162137,185,1787171100000,1787182200000
U75,2,BTC/USD,replay-BTC/USD-2,PROFIT,72685.4,76868.5,0.027263379828214775,37.5,114.04544415940539,1.7834847013491497,1.8861256010926146,110.37583385696362,3.0412118442508103,3.0412118442508103,0.14540469241714546,660,1787260500000,1787300100000
U75,2,BTC/USD,replay-BTC/USD-3,TRAILING,75305.7,77563.7,0.02671076062070724,37.5,60.312897481556945,1.8103252734673136,1.864606881200715,56.63796532688892,1.6083439328415186,2.8176647163571675,0.09544645128466053,245,1787289300000,1787304000000
U75,2,BTC/USD,replay-BTC/USD-4,TIME_EFFICIENCY,77688.1,78057.1,0.016490765171503958,37.5,6.08509234828496,1.1530225923482849,1.1584991754617415,3.7735705804749338,0.16226912928759896,0.45642040457343636,0.007695690413368513,185,1787346900000,1787358000000
U75,2,BTC/USD,replay-BTC/USD-5,EMERGENCY,78700.5,76955,0.025639272528374175,37.5,-44.753350198277126,1.8160412108573805,1.775763195678931,-48.34515460481344,-1.1934226719540566,0,1.1900041022836068,45,1787373300000,1787376000000
U75,2,BTC/USD,replay-BTC/USD-6,TIME_EFFICIENCY,81170,81607.8,0.03146274810624217,37.5,13.774391120912911,2.298448137405309,2.310845089414131,9.16509789409347,0.36731709655767764,0.765090133282188,0,185,1788461700000,1788472800000
U75,2,BTC/USD,replay-BTC/USD-7,STRUCTURE_INVALIDATION,81090.8,80948.7,0.041616462679941235,37.5,-5.913699346819892,3.037241026697921,3.031918697285783,-11.982859070803595,-0.15769864924853044,0.13161899930241777,0.2771101528314988,115,1788510900000,1788517800000
U75,2,BTC/USD,replay-BTC/USD-8,EMERGENCY,81349.3,79814.3,0.04685993787711066,37.5,-71.93000464136486,3.430820829911794,3.366083825734566,-78.72690929701122,-1.918133457103063,0,1.9182584169374093,5,1788525000000,1788525300000
U50,2,BTC/USD,replay-BTC/USD-1,PROFIT,65478.4,66623.1,0.0673465460842792,25,77.0915913026747,3.968769674812381,4.038152106984788,69.08466952087754,3.083663652106988,3.083663652106988,0,25,1787151000000,1787152500000
U50,2,BTC/USD,replay-BTC/USD-2,TIME_EFFICIENCY,68766.7,69335.7,0.020472625175479625,25,11.648923724847906,1.2670513862891892,1.2775354176415523,9.104336920917165,0.46595694899391626,0.8635353299017307,0.10752222742162137,185,1787171100000,1787182200000
U50,2,BTC/USD,replay-BTC/USD-3,PROFIT,72685.4,76868.5,0.018175586552143182,25,76.03029610627026,1.188989800899433,1.2574170673950764,73.58388923797574,3.0412118442508103,3.0412118442508103,0.14540469241714546,660,1787260500000,1787300100000
U50,2,BTC/USD,replay-BTC/USD-4,TRAILING,75305.7,77563.7,0.01780717374713816,25,40.20859832103796,1.2068835156448758,1.2430712541338098,37.758643551259276,1.6083439328415186,2.8176647163571675,0.09544645128466053,245,1787289300000,1787304000000
U50,2,BTC/USD,replay-BTC/USD-5,TIME_EFFICIENCY,77688.1,78057.1,0.010993843447669306,25,4.056728232189974,0.76868172823219,0.772332783641161,2.5157137203166227,0.16226912928759896,0.45642040457343636,0.007695690413368515,185,1787346900000,1787358000000
U50,2,BTC/USD,replay-BTC/USD-6,EMERGENCY,78700.5,76955,0.01709284835224945,25,-29.835566798851413,1.210694140571587,1.1838421304526205,-32.23010306987562,-1.1934226719540566,0,1.1900041022836065,45,1787373300000,1787376000000
U50,2,BTC/USD,replay-BTC/USD-7,TIME_EFFICIENCY,81170,81607.8,0.020975165404161444,25,9.182927413941941,1.532298758270206,1.5405633929427536,6.110065262728982,0.36731709655767764,0.765090133282188,0,185,1788461700000,1788472800000
U50,2,BTC/USD,replay-BTC/USD-8,STRUCTURE_INVALIDATION,81090.8,80948.7,0.027744308453294158,25,-3.9424662312132615,2.0248273511319472,2.0212791315238556,-7.988572713869064,-0.15769864924853044,0.1316189993024178,0.2771101528314988,115,1788510900000,1788517800000
U50,2,BTC/USD,replay-BTC/USD-9,EMERGENCY,81349.3,79814.3,0.031239958584740442,25,-47.95333642757658,2.287213886607863,2.244055883823044,-52.48460619800749,-1.918133457103063,0,1.9182584169374093,5,1788525000000,1788525300000
R0,2,ETH/USD,replay-ETH/USD-1,STRUCTURE_INVALIDATION,2286.64,2277.07,0.6382319152428012,50,-6.107879428873422,1.313465964003719,1.3079688725177328,-8.729314265394875,-0.12215758857746845,0.3755356589288652,0.18572548733565167,135,1787220900000,1787229000000
R0,2,ETH/USD,replay-ETH/USD-2,STRUCTURE_INVALIDATION,2325.08,2315.44,0.9104151493080822,50,-8.776402039329797,1.9051092498179123,1.8972104879825151,-12.578721777130223,-0.17552804078659592,0.42042971595047507,0.2452658412235937,150,1787243400000,1787252400000
R0,2,ETH/USD,replay-ETH/USD-4,TRAILING,2412.42,2454.02,0.7121202872896699,50,29.624203951250205,1.546139901117011,1.5728016846731363,26.505262365460055,0.592484079025004,1.8461006327697387,0.010966652424260656,600,1787339400000,1787375400000
R0,2,ETH/USD,replay-ETH/USD-3,TRAILING,2419.47,2454.02,0.7121202872896699,50,24.603755925858223,1.5506583043398636,1.5728016846731363,21.480295936845224,0.49207511851716446,1.7456916722618991,0.16677857128323473,610,1787338800000,1787375400000
R0,2,ETH/USD,replay-ETH/USD-5,STRUCTURE_INVALIDATION,2514.71,2508.42,1.2926099641762339,50,-8.130516674668463,2.9254852827122555,2.9181678177050534,-13.974169775085773,-0.16261033349336929,0.024818111312184633,0.2642094766776288,85,1788499200000,1788504300000
R0,2,ETH/USD,replay-ETH/USD-6,TIME_EFFICIENCY,2515,2524.63,1.5342129487572838,50,14.77447069653281,3.4726910095121117,3.4859880331389914,7.815791653881707,0.2954894139306562,0.737649585762501,0.00889843510279113,185,1788510000000,1788521100000
R0,2,ETH/USD,replay-ETH/USD-7,TIME_EFFICIENCY,2530.56,2524.22,1.434367443957211,50,-9.093889594688926,3.2667775910823234,3.2585930904471034,-15.619260276218354,-0.18187779189377853,0.2432687184951435,0.40678660710626036,185,1788512700000,1788523800000
R1,2,ETH/USD,replay-ETH/USD-1,STRUCTURE_INVALIDATION,1908.72,1904.85,2.0886378103118983,37.5,-8.083028325907293,3.587962285168674,3.5806875596753573,-15.251678170751324,-0.2155474220241945,0,0.21666136218969315,35,1786995600000,1786997700000
R1,2,ETH/USD,replay-ETH/USD-2,STRUCTURE_INVALIDATION,2286.64,2277.07,0.6382319152428012,50,-6.107879428873422,1.313465964003719,1.3079688725177328,-8.729314265394875,-0.12215758857746845,0.3755356589288652,0.18572548733565167,135,1787220900000,1787229000000
R1,2,ETH/USD,replay-ETH/USD-3,STRUCTURE_INVALIDATION,2325.08,2315.44,0.6828113619810616,37.5,-6.5823015294973475,1.428831937363434,1.4229078659868863,-9.434041332847668,-0.17552804078659592,0.420429715950475,0.2452658412235937,150,1787243400000,1787252400000
R1,2,ETH/USD,replay-ETH/USD-5,TRAILING,2412.42,2454.02,0.5340902154672524,37.5,22.218152963437653,1.159604925837758,1.179601263504852,19.87894677409504,0.592484079025004,1.846100632769739,0.010966652424260658,600,1787339400000,1787375400000
R1,2,ETH/USD,replay-ETH/USD-4,TRAILING,2419.47,2454.02,0.5340902154672524,37.5,18.452816944393668,1.1629937282548979,1.179601263504852,16.110221952633918,0.49207511851716446,1.7456916722618991,0.16677857128323473,610,1787338800000,1787375400000
R1,2,ETH/USD,replay-ETH/USD-6,STRUCTURE_INVALIDATION,2514.71,2508.42,0.9694574731321755,37.5,-6.097887506001348,2.1941139620341916,2.1886258632787903,-10.48062733131433,-0.16261033349336929,0.024818111312184633,0.2642094766776288,85,1788499200000,1788504300000
R1,2,ETH/USD,replay-ETH/USD-7,TIME_EFFICIENCY,2515,2524.63,1.1506597115679627,37.5,11.080853022399605,2.6045182571340835,2.614491024854243,5.861843740411279,0.2954894139306562,0.7376495857625008,0.008898435102791128,185,1788510000000,1788521100000
R1,2,ETH/USD,replay-ETH/USD-8,TIME_EFFICIENCY,2530.56,2524.22,1.0757755829679083,37.5,-6.820417196016695,2.450083193311743,2.4439448178353276,-11.714445207163767,-0.18187779189377853,0.24326871849514353,0.40678660710626036,185,1788512700000,1788523800000
U75,2,ETH/USD,replay-ETH/USD-1,STRUCTURE_INVALIDATION,1908.72,1904.85,2.0886378103118983,37.5,-8.083028325907293,3.587962285168674,3.5806875596753573,-15.251678170751324,-0.2155474220241945,0,0.21666136218969315,35,1786995600000,1786997700000
U75,2,ETH/USD,replay-ETH/USD-2,STRUCTURE_INVALIDATION,2286.64,2277.07,0.47867393643210093,37.5,-4.5809095716550665,0.9850994730027893,0.9809766543882996,-6.5469856990461555,-0.12215758857746845,0.3755356589288652,0.1857254873356517,135,1787220900000,1787229000000
U75,2,ETH/USD,replay-ETH/USD-3,STRUCTURE_INVALIDATION,2325.08,2315.44,0.6828113619810616,37.5,-6.5823015294973475,1.428831937363434,1.4229078659868863,-9.434041332847668,-0.17552804078659592,0.420429715950475,0.2452658412235937,150,1787243400000,1787252400000
U75,2,ETH/USD,replay-ETH/USD-5,TRAILING,2412.42,2454.02,0.5340902154672524,37.5,22.218152963437653,1.159604925837758,1.179601263504852,19.87894677409504,0.592484079025004,1.846100632769739,0.010966652424260658,600,1787339400000,1787375400000
U75,2,ETH/USD,replay-ETH/USD-4,TRAILING,2419.47,2454.02,0.5340902154672524,37.5,18.452816944393668,1.1629937282548979,1.179601263504852,16.110221952633918,0.49207511851716446,1.7456916722618991,0.16677857128323473,610,1787338800000,1787375400000
U75,2,ETH/USD,replay-ETH/USD-6,STRUCTURE_INVALIDATION,2514.71,2508.42,0.9694574731321755,37.5,-6.097887506001348,2.1941139620341916,2.1886258632787903,-10.48062733131433,-0.16261033349336929,0.024818111312184633,0.2642094766776288,85,1788499200000,1788504300000
U75,2,ETH/USD,replay-ETH/USD-7,TIME_EFFICIENCY,2515,2524.63,1.1506597115679627,37.5,11.080853022399605,2.6045182571340835,2.614491024854243,5.861843740411279,0.2954894139306562,0.7376495857625008,0.008898435102791128,185,1788510000000,1788521100000
U75,2,ETH/USD,replay-ETH/USD-8,TIME_EFFICIENCY,2530.56,2524.22,1.0757755829679083,37.5,-6.820417196016695,2.450083193311743,2.4439448178353276,-11.714445207163767,-0.18187779189377853,0.24326871849514353,0.40678660710626036,185,1788512700000,1788523800000
U50,2,ETH/USD,replay-ETH/USD-1,STRUCTURE_INVALIDATION,1908.72,1904.85,1.3924252068745988,25,-5.388685550604862,2.391974856779116,2.3871250397835713,-10.16778544716755,-0.2155474220241945,0,0.21666136218969315,35,1786995600000,1786997700000
U50,2,ETH/USD,replay-ETH/USD-2,STRUCTURE_INVALIDATION,2286.64,2277.07,0.3191159576214006,25,-3.053939714436711,0.6567329820018595,0.6539844362588664,-4.364657132697437,-0.12215758857746845,0.3755356589288652,0.18572548733565167,135,1787220900000,1787229000000
U50,2,ETH/USD,replay-ETH/USD-3,STRUCTURE_INVALIDATION,2325.08,2315.44,0.4552075746540411,25,-4.388201019664899,0.9525546249089561,0.9486052439912576,-6.2893608885651116,-0.17552804078659592,0.42042971595047507,0.2452658412235937,150,1787243400000,1787252400000
U50,2,ETH/USD,replay-ETH/USD-5,TRAILING,2412.42,2454.02,0.35606014364483496,25,14.812101975625103,0.7730699505585055,0.7864008423365682,13.252631182730028,0.592484079025004,1.8461006327697387,0.010966652424260656,600,1787339400000,1787375400000
U50,2,ETH/USD,replay-ETH/USD-4,TRAILING,2419.47,2454.02,0.35606014364483496,25,12.301877962929112,0.7753291521699318,0.7864008423365682,10.740147968422612,0.49207511851716446,1.7456916722618991,0.16677857128323473,610,1787338800000,1787375400000
U50,2,ETH/USD,replay-ETH/USD-6,STRUCTURE_INVALIDATION,2514.71,2508.42,0.6463049820881169,25,-4.065258337334232,1.4627426413561277,1.4590839088525267,-6.987084887542887,-0.16261033349336929,0.024818111312184633,0.2642094766776288,85,1788499200000,1788504300000
U50,2,ETH/USD,replay-ETH/USD-7,TIME_EFFICIENCY,2515,2524.63,0.7671064743786419,25,7.387235348266405,1.7363455047560559,1.7429940165694957,3.9078958269408535,0.2954894139306562,0.737649585762501,0.00889843510279113,185,1788510000000,1788521100000
U50,2,ETH/USD,replay-ETH/USD-8,TIME_EFFICIENCY,2530.56,2524.22,0.7171837219786055,25,-4.546944797344463,1.6333887955411617,1.6292965452235517,-7.809630138109177,-0.18187779189377853,0.2432687184951435,0.40678660710626036,185,1788512700000,1788523800000
R0,2,SOL/USD,replay-SOL/USD-1,PROFIT,82.14,86.99,32.080659945004676,50,155.5912007332725,2.371594867094416,2.511626947754361,150.70797891842372,3.11182401466545,3.11182401466545,0.08340971585700924,165,1787165100000,1787175000000
R0,2,SOL/USD,replay-SOL/USD-2,STRUCTURE_INVALIDATION,85.64,84.7,19.12568306010932,50,-17.978142076502717,1.474131147540986,1.4579508196721336,-20.91022404371584,-0.35956284153005436,0,0.35956284153005436,50,1787186400000,1787189400000
R0,2,SOL/USD,replay-SOL/USD-3,TIME_EFFICIENCY,87.57,86.73,21.861336664584606,50,-18.363522798250834,1.7229575265459063,1.7064303560274805,-21.79291068082422,-0.3672704559650167,0.17926296064959849,0.3847595252966871,185,1787217300000,1787228400000
R0,2,SOL/USD,replay-SOL/USD-4,STRUCTURE_INVALIDATION,87.79,86.92,23.411371237458145,50,-20.367892976588692,1.8497558528428055,1.8314247491638758,-24.049073578595372,-0.4073578595317739,0,0.5150501672240831,40,1787226600000,1787229000000
R0,2,SOL/USD,replay-SOL/USD-6,STRUCTURE_INVALIDATION,87.46,86.83,29.560810810810732,50,-18.623310810810626,2.326849662162156,2.310088682432426,-23.26024915540521,-0.3724662162162125,0.17736486486487113,0.46706081081080486,135,1787244300000,1787252400000
R0,2,SOL/USD,replay-SOL/USD-5,STRUCTURE_INVALIDATION,87.28,86.83,29.560810810810732,50,-13.302364864864913,2.3220608108108047,2.310088682432426,-17.934514358108142,-0.26604729729729826,0.2837837837837854,0.36064189189189055,170,1787242200000,1787252400000
R0,2,SOL/USD,replay-SOL/USD-7,TIME_EFFICIENCY,87.39,87.23,28.271405492730217,50,-4.523424878836738,2.2235743134087245,2.2195032310177716,-8.966502423263234,-0.09046849757673477,0.20355411954765723,0.11873990306946337,185,1787254800000,1787265900000
R0,2,SOL/USD,replay-SOL/USD-8,STRUCTURE_INVALIDATION,87.74,87.22,29.166666666666703,50,-15.16666666666657,2.3031750000000026,2.2895250000000025,-19.759366666666573,-0.3033333333333314,0,0.31499999999999573,110,1787260200000,1787266800000
R0,2,SOL/USD,replay-SOL/USD-9,TRAILING,90.45,91.35,30.224525043177895,50,27.20207253885985,2.4604274611398966,2.4849093264248703,22.256735751295082,0.544041450777197,1.6925734024179604,0.25388601036269537,195,1787291400000,1787303100000
R0,2,SOL/USD,replay-SOL/USD-10,TIME_EFFICIENCY,91.47,91.77,16.50943396226415,50,4.952830188679198,1.3591061320754716,1.363563679245283,2.2301603773584437,0.09905660377358395,0.18490566037735923,0.23443396226414887,185,1787323500000,1787334600000
R0,2,SOL/USD,replay-SOL/USD-12,TIME_EFFICIENCY,92.4,93.66,17.61449421238048,50,22.194262707599247,1.464821338701561,1.4847961751384002,19.244645193759286,0.44388525415198493,0.8595873175641667,0,190,1787347200000,1787358600000
R0,2,SOL/USD,replay-SOL/USD-11,TIME_EFFICIENCY,92.24,93.57,17.61449421238048,50,23.42727730246601,1.462284851534978,1.4833694011071974,20.481623049823835,0.4685455460493202,0.915953699043788,0,210,1787346900000,1787359500000
